merchant_name,merchant_area,latitude,longitude,rating,main_category,sub_category,product,price
"Lawson, Syahdan",Jakarta Barat,-6.199977335,106.7848255,4.2,Makanan,Jajanan,Paket Korean 1,63000
"Lawson, Syahdan",Jakarta Barat,-6.199977335,106.7848255,4.2,Makanan,Jajanan,Paket Korean 2,63000
"Lawson, Syahdan",Jakarta Barat,-6.199977335,106.7848255,4.2,Makanan,Jajanan,Paket Korean 3,68000
"Lawson, UIN Kertamukti",Tangerang,-6.307865023,106.7587778,4.7,Makanan,Jajanan,Beef Sausage Blackpepper,8000
"Lawson, UIN Kertamukti",Tangerang,-6.307865023,106.7587778,4.7,Makanan,Jajanan,Cheese Ball,10000
"Lawson, UIN Kertamukti",Tangerang,-6.307865023,106.7587778,4.7,Makanan,Jajanan,Cheese Dumpling,9000
"Lawson, UIN Kertamukti",Tangerang,-6.307865023,106.7587778,4.7,Makanan,Jajanan,Chikuwa Jumbo,8000
"Lawson, UIN Kertamukti",Tangerang,-6.307865023,106.7587778,4.7,Makanan,Jajanan,Fish Cake,9000
"Lawson, UIN Kertamukti",Tangerang,-6.307865023,106.7587778,4.7,Makanan,Jajanan,Fish Stick,5000
"Lawson, UIN Kertamukti",Tangerang,-6.307865023,106.7587778,4.7,Makanan,Jajanan,Lobster Ball,5000
"Lawson, UIN Kertamukti",Tangerang,-6.307865023,106.7587778,4.7,Makanan,Jajanan,Satsumaage,8000
"Lawson, UIN Kertamukti",Tangerang,-6.307865023,106.7587778,4.7,Makanan,Jajanan,SAUSAGE ROLL,9000
"Lawson, UIN Kertamukti",Tangerang,-6.307865023,106.7587778,4.7,Makanan,Jajanan,Siomay Rolled,8000
"Lawson, UIN Kertamukti",Tangerang,-6.307865023,106.7587778,4.7,Makanan,Jajanan,Smoked Chicken Ball,10000
"Lawson, UIN Kertamukti",Tangerang,-6.307865023,106.7587778,4.7,Makanan,Jajanan,Tahu Baso Ikan,5000
"Lawson, UIN Kertamukti",Tangerang,-6.307865023,106.7587778,4.7,Makanan,Jajanan,Odeng,13000
"Lawson, UIN Kertamukti",Tangerang,-6.307865023,106.7587778,4.7,Makanan,Jajanan,Salmon Fish Cake,9000
"Lawson, UIN Kertamukti",Tangerang,-6.307865023,106.7587778,4.7,Makanan,Jajanan,Chicken Blackpepper Ball,10000
"Lawson, UIN Kertamukti",Tangerang,-6.307865023,106.7587778,4.7,Makanan,Jajanan,Spicy Meat Ball,10000
"Lawson, UIN Kertamukti",Tangerang,-6.307865023,106.7587778,4.7,Makanan,Jajanan,Tteok-bokki,30000
"Lawson, UIN Kertamukti",Tangerang,-6.307865023,106.7587778,4.7,Makanan,Jajanan,Cheese-Bokki,35000
"Lawson, UIN Kertamukti",Tangerang,-6.307865023,106.7587778,4.7,Makanan,Jajanan,Baso Cumi,10000
"Lawson, UIN Kertamukti",Tangerang,-6.307865023,106.7587778,4.7,Makanan,Jajanan,Shrimp Ball,8000
"Lawson, UIN Kertamukti",Tangerang,-6.307865023,106.7587778,4.7,Makanan,Jajanan,Udon,10000
"Lawson, UIN Kertamukti",Tangerang,-6.307865023,106.7587778,4.7,Makanan,Jajanan,Tako Fish,10000
"Lawson, UIN Kertamukti",Tangerang,-6.307865023,106.7587778,4.7,Makanan,Jajanan,Spicy Oemuk,13000
"Lawson, UIN Kertamukti",Tangerang,-6.307865023,106.7587778,4.7,Makanan,Jajanan,Paket Oden1 100k,109000
"Lawson, UIN Kertamukti",Tangerang,-6.307865023,106.7587778,4.7,Makanan,Jajanan,Paket Oden2 100k,109000
"Lawson, UIN Kertamukti",Tangerang,-6.307865023,106.7587778,4.7,Makanan,Jepang,Donburi Chicken Mayo Rice,29000
"Lawson, UIN Kertamukti",Tangerang,-6.307865023,106.7587778,4.7,Makanan,Jepang,Double Cheese Chicken Mayo,30000
"Lawson, UIN Kertamukti",Tangerang,-6.307865023,106.7587778,4.7,Makanan,Jepang,Hot Chicken Mayo,30000
"Lawson, UIN Kertamukti",Tangerang,-6.307865023,106.7587778,4.7,Makanan,Jepang,Nasi Ayam Geprek Sambal Bawang,26000
"Lawson, UIN Kertamukti",Tangerang,-6.307865023,106.7587778,4.7,Makanan,Jepang,Double Chicken Katsu Japonica Rice,30000
"Lawson, UIN Kertamukti",Tangerang,-6.307865023,106.7587778,4.7,Makanan,Jepang,Ayam Geprek Sambal Bawang ( ala carte ),19000
"Lawson, UIN Kertamukti",Tangerang,-6.307865023,106.7587778,4.7,Makanan,Jepang,On Salmon F,18000
"Lawson, UIN Kertamukti",Tangerang,-6.307865023,106.7587778,4.7,Makanan,Jepang,Onigiri Spicy Chicken Mayo,18000
"Lawson, UIN Kertamukti",Tangerang,-6.307865023,106.7587778,4.7,Makanan,Jepang,On Spicy Salmon F,12000
"Lawson, UIN Kertamukti",Tangerang,-6.307865023,106.7587778,4.7,Makanan,Jepang,On Tuna Mayo F,12000
"Lawson, UIN Kertamukti",Tangerang,-6.307865023,106.7587778,4.7,Makanan,Jepang,Onigiri Salmon Kirimi,18000
"Lawson, UIN Kertamukti",Tangerang,-6.307865023,106.7587778,4.7,Makanan,Jepang,Onigiri Spicy Chicken Teriyaki,18000
"Lawson, UIN Kertamukti",Tangerang,-6.307865023,106.7587778,4.7,Makanan,Jajanan,Double Smoked Beef Egg Sandwich,24000
"Lawson, UIN Kertamukti",Tangerang,-6.307865023,106.7587778,4.7,Makanan,Jajanan,Tuna Egg Sandwich,22000
"Lawson, UIN Kertamukti",Tangerang,-6.307865023,106.7587778,4.7,Makanan,Jajanan,Smoked Beef Cheese Sandwich,24000
"Lawson, UIN Kertamukti",Tangerang,-6.307865023,106.7587778,4.7,Makanan,Jajanan,French Toast Smocked Beef Cheese Sandwich,25000
"Lawson, UIN Kertamukti",Tangerang,-6.307865023,106.7587778,4.7,Makanan,Jajanan,French Toast Hamburg Cheese Sandwich,26000
"Lawson, UIN Kertamukti",Tangerang,-6.307865023,106.7587778,4.7,Makanan,Jajanan,Croquette Beef Sandwich,22000
"Lawson, UIN Kertamukti",Tangerang,-6.307865023,106.7587778,4.7,Makanan,Jajanan,Jay Fura Cheese,19000
"Lawson, UIN Kertamukti",Tangerang,-6.307865023,106.7587778,4.7,Makanan,Jajanan,Jay Fura,19000
"Lawson, UIN Kertamukti",Tangerang,-6.307865023,106.7587778,4.7,Makanan,Jajanan,Tsukune Stick,15000
"Lawson, UIN Kertamukti",Tangerang,-6.307865023,106.7587778,4.7,Makanan,Jajanan,Siomay Udang,13000
"Lawson, UIN Kertamukti",Tangerang,-6.307865023,106.7587778,4.7,Makanan,Jajanan,Chicken Teriyaki Stick,13000
"Lawson, UIN Kertamukti",Tangerang,-6.307865023,106.7587778,4.7,Makanan,Jajanan,Ena Chike,19000
"Lawson, UIN Kertamukti",Tangerang,-6.307865023,106.7587778,4.7,Makanan,Jajanan,Ena Chike Cheese,19000
"Lawson, UIN Kertamukti",Tangerang,-6.307865023,106.7587778,4.7,Makanan,Jajanan,Ena Chicke Red Hot,19000
"Lawson, UIN Kertamukti",Tangerang,-6.307865023,106.7587778,4.7,Makanan,Jajanan,Martabak Telur,8000
"Lawson, UIN Kertamukti",Tangerang,-6.307865023,106.7587778,4.7,Makanan,Jajanan,Risoles Beef,8000
"Lawson, UIN Kertamukti",Tangerang,-6.307865023,106.7587778,4.7,Makanan,Jajanan,Tahu Seafood,8000
"Lawson, UIN Kertamukti",Tangerang,-6.307865023,106.7587778,4.7,Makanan,Jajanan,SIOMAY GORENG FROZEN,65000
"Lawson, UIN Kertamukti",Tangerang,-6.307865023,106.7587778,4.7,Makanan,Jajanan,Tahu Pedas,8000
"Lawson, UIN Kertamukti",Tangerang,-6.307865023,106.7587778,4.7,Makanan,Jajanan,Chicken Teriyaki Jumbo,20000
"Lawson, UIN Kertamukti",Tangerang,-6.307865023,106.7587778,4.7,Makanan,Jajanan,Siomay Ayam,15000
"Lawson, UIN Kertamukti",Tangerang,-6.307865023,106.7587778,4.7,Makanan,Jajanan,Karaage Stick - Smoke Korean Gochujang,19000
"Lawson, UIN Kertamukti",Tangerang,-6.307865023,106.7587778,4.7,Makanan,Jajanan,Original Ena Chike+Ichi Ocha Teh Melati/Frestea Jasmin Pet 350ml,28500
"Lawson, UIN Kertamukti",Tangerang,-6.307865023,106.7587778,4.7,Makanan,Jajanan,Cheese Ena Chike+Ichi Ocha Teh Melati/Frestea Jasmin Pet 350ml,28500
"Lawson, UIN Kertamukti",Tangerang,-6.307865023,106.7587778,4.7,Makanan,Jajanan,Red Hot Ena Chike+Ichi Ocha Teh Melati/Frestea Jasmin Pet 350ml,28500
"Lawson, UIN Kertamukti",Tangerang,-6.307865023,106.7587778,4.7,Makanan,Jajanan,Pastel Ayam,8000
"Lawson, UIN Kertamukti",Tangerang,-6.307865023,106.7587778,4.7,Makanan,Jajanan,Samosa,8000
"Lawson, UIN Kertamukti",Tangerang,-6.307865023,106.7587778,4.7,Makanan,Jajanan,Karaage Stick - Smoke Hickory Bbq,19000
"Lawson, UIN Kertamukti",Tangerang,-6.307865023,106.7587778,4.7,Makanan,Jajanan,5pc Frozen Tsukune Stick,75000
"Lawson, UIN Kertamukti",Tangerang,-6.307865023,106.7587778,4.7,Makanan,Jajanan,5pc Frozen Siomay Udang,65000
"Lawson, UIN Kertamukti",Tangerang,-6.307865023,106.7587778,4.7,Makanan,Jajanan,6pc Frozen Martabak Telur,48000
"Lawson, UIN Kertamukti",Tangerang,-6.307865023,106.7587778,4.7,Makanan,Jajanan,6pc Frozen Risoles Beef,48000
"Lawson, UIN Kertamukti",Tangerang,-6.307865023,106.7587778,4.7,Makanan,Jajanan,4pc Frozen Tahu Seafood,32000
"Lawson, UIN Kertamukti",Tangerang,-6.307865023,106.7587778,4.7,Makanan,Jajanan,6pc Frozen Chicken Teriyaki,78000
"Lawson, UIN Kertamukti",Tangerang,-6.307865023,106.7587778,4.7,Makanan,Jajanan,5pc Frozen Jayfura,95000
"Lawson, UIN Kertamukti",Tangerang,-6.307865023,106.7587778,4.7,Makanan,Jajanan,5pc Frozen Jayfura Cheese,95000
"Lawson, UIN Kertamukti",Tangerang,-6.307865023,106.7587778,4.7,Makanan,Jajanan,4pc Frozen Tahu Pedas,32000
"Lawson, UIN Kertamukti",Tangerang,-6.307865023,106.7587778,4.7,Makanan,Jajanan,4pc Frozen Chicken Teriyaki Jumbo,80000
"Lawson, UIN Kertamukti",Tangerang,-6.307865023,106.7587778,4.7,Makanan,Jajanan,5pc Frozen Siomay Ayam,75000
"Lawson, UIN Kertamukti",Tangerang,-6.307865023,106.7587778,4.7,Makanan,Jajanan,5pc Frozen Samosa,40000
"Lawson, UIN Kertamukti",Tangerang,-6.307865023,106.7587778,4.7,Makanan,Jajanan,6pc Frozen Pastel,48000
"Lawson, UIN Kertamukti",Tangerang,-6.307865023,106.7587778,4.7,Makanan,Jajanan,Tteok-bokki Frozen,30000
"Lawson, UIN Kertamukti",Tangerang,-6.307865023,106.7587778,4.7,Makanan,Jajanan,Frozen Oden1 100k,109000
"Lawson, UIN Kertamukti",Tangerang,-6.307865023,106.7587778,4.7,Makanan,Jajanan,Frozen Oden2 100k,109000
"Lawson, UIN Kertamukti",Tangerang,-6.307865023,106.7587778,4.7,Makanan,Jajanan,Pop Mie Dower Ayam Pedas Cup75G,6000
"Lawson, UIN Kertamukti",Tangerang,-6.307865023,106.7587778,4.7,Makanan,Jajanan,Sedaap Mie Goreng Cup 85G,6500
"Lawson, UIN Kertamukti",Tangerang,-6.307865023,106.7587778,4.7,Makanan,Jajanan,Pop Mie Goreng Ayam Gledek Cup 75G,6000
"Lawson, UIN Kertamukti",Tangerang,-6.307865023,106.7587778,4.7,Makanan,Jajanan,Sedaap Korean Spicy Ckn Cup 81G,6000
"Lawson, UIN Kertamukti",Tangerang,-6.307865023,106.7587778,4.7,Makanan,Jajanan,Pop Mie Ayam Cup 75G,6000
"Lawson, UIN Kertamukti",Tangerang,-6.307865023,106.7587778,4.7,Makanan,Jajanan,Pop Mie Baso Cup 75G,6000
"Lawson, UIN Kertamukti",Tangerang,-6.307865023,106.7587778,4.7,Makanan,Jajanan,Mie Gemez Enaak 22G,4000
"Lawson, UIN Kertamukti",Tangerang,-6.307865023,106.7587778,4.7,Makanan,Jajanan,Regal Marie Superior 125G,14500
"Lawson, UIN Kertamukti",Tangerang,-6.307865023,106.7587778,4.7,Makanan,Jajanan,Roma Sw Sari Gandum Cokelat115G,10500
"Lawson, UIN Kertamukti",Tangerang,-6.307865023,106.7587778,4.7,Makanan,Jajanan,Oreo Sw Vanilla 137G,9000
"Lawson, UIN Kertamukti",Tangerang,-6.307865023,106.7587778,4.7,Makanan,Jajanan,Selamat Wfr Chocolate 198G,17500
"Lawson, UIN Kertamukti",Tangerang,-6.307865023,106.7587778,4.7,Makanan,Jajanan,Chic Choc 55G,11000
"Lawson, UIN Kertamukti",Tangerang,-6.307865023,106.7587778,4.7,Makanan,Jajanan,Cadbury Dairy Milk 65g,19000
"Lawson, UIN Kertamukti",Tangerang,-6.307865023,106.7587778,4.7,Makanan,Jajanan,Taro Net Seaweed 36G,6000
"Lawson, UIN Kertamukti",Tangerang,-6.307865023,106.7587778,4.7,Makanan,Jajanan,Kusuka Krip Sgk Ayam Ld Htm 60G,7500
"Lawson, UIN Kertamukti",Tangerang,-6.307865023,106.7587778,4.7,Makanan,Jajanan,Beng-Beng Maxx 32G,5000
"Lawson, UIN Kertamukti",Tangerang,-6.307865023,106.7587778,4.7,Makanan,Jajanan,Beng-Beng Coklat 22G,3500
"Lawson, UIN Kertamukti",Tangerang,-6.307865023,106.7587778,4.7,Makanan,Jajanan,Kanzler Singles Keju 65G,10000
"Lawson, UIN Kertamukti",Tangerang,-6.307865023,106.7587778,4.7,Makanan,Jajanan,Double Choux Cream Choco,15000
"Lawson, UIN Kertamukti",Tangerang,-6.307865023,106.7587778,4.7,Makanan,Jajanan,Double Choux Cream Vanilla,15000
"Lawson, UIN Kertamukti",Tangerang,-6.307865023,106.7587778,4.7,Makanan,Jajanan,Japanese Roll Cake Vanilla,12000
"Lawson, UIN Kertamukti",Tangerang,-6.307865023,106.7587778,4.7,Makanan,Jajanan,Creamy Choco Pudding,15000
"Lawson, UIN Kertamukti",Tangerang,-6.307865023,106.7587778,4.7,Makanan,Jajanan,Stroopwaffel Salted Caramel,10000
"Lawson, UIN Kertamukti",Tangerang,-6.307865023,106.7587778,4.7,Makanan,Jajanan,Japanese Roll Cake Choco,12000
"Lawson, UIN Kertamukti",Tangerang,-6.307865023,106.7587778,4.7,Makanan,Jajanan,Double Choux Cream Matcha,16000
"Lawson, UIN Kertamukti",Tangerang,-6.307865023,106.7587778,4.7,Makanan,Jajanan,French Toast Smocked Beef Cheese Sandwich+Ice Coffee Latte,43000
"Lawson, UIN Kertamukti",Tangerang,-6.307865023,106.7587778,4.7,Makanan,Jajanan,French Toast Hamburg Cheese Sandwich+Ice Coffee Latte,44000
"Lawson, UIN Kertamukti",Tangerang,-6.307865023,106.7587778,4.7,Makanan,Jajanan,Double Smoked Beef Egg Sandwich+Coffee Latte,42000
"Lawson, UIN Kertamukti",Tangerang,-6.307865023,106.7587778,4.7,Makanan,Jajanan,Croquette Beef Sandwich + Ice Java Mocha Latte,40000
"Lawson, UIN Kertamukti",Tangerang,-6.307865023,106.7587778,4.7,Makanan,Jajanan,Double Smoked Beef Egg Sandwich+Ice Java Mocha Latte,42000
"Lawson, UIN Kertamukti",Tangerang,-6.307865023,106.7587778,4.7,Makanan,Jajanan,Tuna Egg Sandwich+Ice Java Mocha Latte,40000
"Lawson, UIN Kertamukti",Tangerang,-6.307865023,106.7587778,4.7,Makanan,Jajanan,Smoked Beef Cheese Sandwich+Ice Java Mocha Latte,42000
"Lawson, UIN Kertamukti",Tangerang,-6.307865023,106.7587778,4.7,Makanan,Jajanan,French Toast Smocked Beef Cheese Sandwich+Ice Java Mocha Latte,43000
"Lawson, UIN Kertamukti",Tangerang,-6.307865023,106.7587778,4.7,Makanan,Jajanan,French Toast Hamburg Cheese Sandwich+Ice Java Mocha Latte,44000
"Lawson, UIN Kertamukti",Tangerang,-6.307865023,106.7587778,4.7,Makanan,Jajanan,Croquette Beef Sandwich+Ice Coffee Latte,40000
"Lawson, UIN Kertamukti",Tangerang,-6.307865023,106.7587778,4.7,Makanan,Jajanan,Tuna Egg Sandwich+Ice Coffee Latte,40000
"Lawson, UIN Kertamukti",Tangerang,-6.307865023,106.7587778,4.7,Makanan,Jajanan,Smoked Beef Cheese Sandwich+Ice Coffee Latte,42000
"Lawson, UIN Kertamukti",Tangerang,-6.307865023,106.7587778,4.7,Makanan,Jajanan,Paket Oden1 50k,62000
"Lawson, UIN Kertamukti",Tangerang,-6.307865023,106.7587778,4.7,Makanan,Jajanan,Paket Oden2 50k,62000
"Lawson, UIN Kertamukti",Tangerang,-6.307865023,106.7587778,4.7,Makanan,Jajanan,Paket Korean 1,63000
"Lawson, UIN Kertamukti",Tangerang,-6.307865023,106.7587778,4.7,Makanan,Jajanan,Paket Korean 2,63000
"Lawson, UIN Kertamukti",Tangerang,-6.307865023,106.7587778,4.7,Makanan,Jajanan,Paket Korean 3,68000
LEPAS KOPI,Bogor,-6.488659234,106.8868751,4.3,Makanan,Aneka nasi,Indomie Telur Bakso Pedas Rebus / Goreng,17000
LEPAS KOPI,Bogor,-6.488659234,106.8868751,4.3,Makanan,Aneka nasi,Nasi Goreng Blueband,28000
LEPAS KOPI,Bogor,-6.488659234,106.8868751,4.3,Makanan,Aneka nasi,Ricebowl Dendeng Sambalado,30000
LEPAS KOPI,Bogor,-6.488659234,106.8868751,4.3,Makanan,Aneka nasi,Nasi Goreng Sosis Pedas,30000
LEPAS KOPI,Bogor,-6.488659234,106.8868751,4.3,Makanan,Aneka nasi,Indomie,15000
LEPAS KOPI,Bogor,-6.488659234,106.8868751,4.3,Makanan,Aneka nasi,Ricebowl Chicken Teriyaki,30000
LEPAS KOPI,Bogor,-6.488659234,106.8868751,4.3,Makanan,Jajanan,Singkong Lepas,22000
LEPAS KOPI,Bogor,-6.488659234,106.8868751,4.3,Makanan,Jajanan,Rujak Cireng,20000
LEPAS KOPI,Bogor,-6.488659234,106.8868751,4.3,Makanan,Jajanan,Kentang Sosis,25000
LEPAS KOPI,Bogor,-6.488659234,106.8868751,4.3,Makanan,Jajanan,Roti Bakar Ovomaltine,20000
LEPAS KOPI,Bogor,-6.488659234,106.8868751,4.3,Makanan,Jajanan,Pisang Bakar Coklat Keju,20000
LEPAS KOPI,Bogor,-6.488659234,106.8868751,4.3,Makanan,Jajanan,Singkong Lepas Keju,23000
"Longpan Pizza, Tugu",Depok,-6.353772579,106.8390745,4.7,Makanan,Pizza dan pasta,Long Cheese,46000
"Longpan Pizza, Tugu",Depok,-6.353772579,106.8390745,4.7,Makanan,Pizza dan pasta,Long Cheese Oregano,46000
"Longpan Pizza, Tugu",Depok,-6.353772579,106.8390745,4.7,Makanan,Pizza dan pasta,Long Pepperoni Cheese,50000
"Longpan Pizza, Tugu",Depok,-6.353772579,106.8390745,4.7,Makanan,Pizza dan pasta,Long Meat,52000
"Longpan Pizza, Tugu",Depok,-6.353772579,106.8390745,4.7,Makanan,Pizza dan pasta,Long Black,52000
"Longpan Pizza, Tugu",Depok,-6.353772579,106.8390745,4.7,Makanan,Pizza dan pasta,Long Special,52000
"Longpan Pizza, Tugu",Depok,-6.353772579,106.8390745,4.7,Makanan,Pizza dan pasta,Long Hot,52000
"Longpan Pizza, Tugu",Depok,-6.353772579,106.8390745,4.7,Makanan,Pizza dan pasta,Long Sausage,52000
"Longpan Pizza, Tugu",Depok,-6.353772579,106.8390745,4.7,Makanan,Cepat saji,Potato Wedges,19000
"Longpan Pizza, Tugu",Depok,-6.353772579,106.8390745,4.7,Makanan,Cepat saji,Beef Sausage Bbq,30000
"Longpan Pizza, Tugu",Depok,-6.353772579,106.8390745,4.7,Makanan,Cepat saji,Chicken Wings,36000
"Longpan Pizza, Tugu",Depok,-6.353772579,106.8390745,4.7,Makanan,Cepat saji,Cheese Chicken Ball,26000
"Longpan Pizza, Tugu",Depok,-6.353772579,106.8390745,4.7,Makanan,Pizza dan pasta,Mac And Cheese,37000
"Longpan Pizza, Tugu",Depok,-6.353772579,106.8390745,4.7,Makanan,Pizza dan pasta,Macaroni Carbonara,37000
"Longpan Pizza, Tugu",Depok,-6.353772579,106.8390745,4.7,Makanan,Pizza dan pasta,Combo 1,102000
"Longpan Pizza, Tugu",Depok,-6.353772579,106.8390745,4.7,Makanan,Pizza dan pasta,Combo 2,95000
"Longpan Pizza, Tugu",Depok,-6.353772579,106.8390745,4.7,Makanan,Pizza dan pasta,Combo 3,120000
"Longpan Pizza, Tugu",Depok,-6.353772579,106.8390745,4.7,Makanan,Pizza dan pasta,Combo 4,111000
"Longpan Pizza, Tugu",Depok,-6.353772579,106.8390745,4.7,Makanan,Pizza dan pasta,Combo 5,129000
"Longpan Pizza, Tugu",Depok,-6.353772579,106.8390745,4.7,Makanan,Pizza dan pasta,Combo 6,138000
"Longpan Pizza, Tugu",Depok,-6.353772579,106.8390745,4.7,Makanan,Pizza dan pasta,Komplit 2,129000
"Longpan Pizza, Tugu",Depok,-6.353772579,106.8390745,4.7,Makanan,Pizza dan pasta,Komplit 3,199000
"Longpan Pizza, Tugu",Depok,-6.353772579,106.8390745,4.7,Makanan,Pizza dan pasta,Komplit 4,256000
"Longpan Pizza, Tugu",Depok,-6.353772579,106.8390745,4.7,Makanan,Pizza dan pasta,Beef Lasagna,46000
"MAB Toppoki, Jengki",Jakarta Timur,-6.262223093,106.8788942,3.9,Makanan,Korea,Rhabokki Odeng,25500
"MAB Toppoki, Jengki",Jakarta Timur,-6.262223093,106.8788942,3.9,Makanan,Korea,Raboki jumbo lovers,34500
"MAB Toppoki, Jengki",Jakarta Timur,-6.262223093,106.8788942,3.9,Makanan,Korea,Rhabokki Toppoki,25500
"MAB Toppoki, Jengki",Jakarta Timur,-6.262223093,106.8788942,3.9,Makanan,Korea,Rhaboki,20500
"MAB Toppoki, Jengki",Jakarta Timur,-6.262223093,106.8788942,3.9,Makanan,Korea,Rhabokki Istimewah,23500
"MAB Toppoki, Jengki",Jakarta Timur,-6.262223093,106.8788942,3.9,Makanan,Korea,Busan Rhabokki Odeng Jumbo,38000
"MAB Toppoki, Jengki",Jakarta Timur,-6.262223093,106.8788942,3.9,Makanan,Korea,Rhabokki Istimewah MOZARELLA,27000
"MAB Toppoki, Jengki",Jakarta Timur,-6.262223093,106.8788942,3.9,Makanan,Korea,Rhabokki Jumbo With MOZARELLA,36500
"MAB Toppoki, Jengki",Jakarta Timur,-6.262223093,106.8788942,3.9,Makanan,Korea,Rhabokki Istimewah With Keju,27000
"MAB Toppoki, Jengki",Jakarta Timur,-6.262223093,106.8788942,3.9,Makanan,Korea,Rhabokki Jumbo Wiht Keju,41000
"MAB Toppoki, Jengki",Jakarta Timur,-6.262223093,106.8788942,3.9,Makanan,Korea,Rhabokki Meatball,20500
"MAB Toppoki, Jengki",Jakarta Timur,-6.262223093,106.8788942,3.9,Makanan,Korea,Meatball original,15000
"MAB Toppoki, Jengki",Jakarta Timur,-6.262223093,106.8788942,3.9,Makanan,Korea,Meatball Spicy,16000
"MAB Toppoki, Jengki",Jakarta Timur,-6.262223093,106.8788942,3.9,Makanan,Korea,Meatball Spicy Mozarella,21000
"MAB Toppoki, Jengki",Jakarta Timur,-6.262223093,106.8788942,3.9,Makanan,Korea,Busan Toppoki,34500
"MAB Toppoki, Jengki",Jakarta Timur,-6.262223093,106.8788942,3.9,Makanan,Korea,Busan Toppoki With Keju,43000
"MAB Toppoki, Jengki",Jakarta Timur,-6.262223093,106.8788942,3.9,Makanan,Korea,Busan Toppoki With MOZARELLA,43000
"MAB Toppoki, Jengki",Jakarta Timur,-6.262223093,106.8788942,3.9,Makanan,Korea,Odeng Spicy,15500
"MAB Toppoki, Jengki",Jakarta Timur,-6.262223093,106.8788942,3.9,Makanan,Korea,Odeng Spicy Besar,25000
"MAB Toppoki, Jengki",Jakarta Timur,-6.262223093,106.8788942,3.9,Makanan,Korea,Odeng original,14500
"MAB Toppoki, Jengki",Jakarta Timur,-6.262223093,106.8788942,3.9,Makanan,Korea,Odeng Original Besar,24000
"MAB Toppoki, Jengki",Jakarta Timur,-6.262223093,106.8788942,3.9,Makanan,Korea,Toppoki Odeng,15500
"MAB Toppoki, Jengki",Jakarta Timur,-6.262223093,106.8788942,3.9,Makanan,Korea,Odeng Spicy with Mozarella,21000
"MAB Toppoki, Jengki",Jakarta Timur,-6.262223093,106.8788942,3.9,Makanan,Korea,Toppoki Odeng With Telur,15000
"MAB Toppoki, Jengki",Jakarta Timur,-6.262223093,106.8788942,3.9,Makanan,Korea,TOPPOKI kecil,15500
"MAB Toppoki, Jengki",Jakarta Timur,-6.262223093,106.8788942,3.9,Makanan,Korea,TOPPOKI Sedang,18500
"MAB Toppoki, Jengki",Jakarta Timur,-6.262223093,106.8788942,3.9,Makanan,Korea,TOPPOKI BESAR,23500
"MAB Toppoki, Jengki",Jakarta Timur,-6.262223093,106.8788942,3.9,Makanan,Korea,Toppoki Kecil With Telur,15500
"MAB Toppoki, Jengki",Jakarta Timur,-6.262223093,106.8788942,3.9,Makanan,Korea,Toppoki Sedang With Telur,18500
"MAB Toppoki, Jengki",Jakarta Timur,-6.262223093,106.8788942,3.9,Makanan,Korea,Toppoki Besar With Telur,23500
"MAB Toppoki, Jengki",Jakarta Timur,-6.262223093,106.8788942,3.9,Makanan,Korea,Toppoki Besar With MOZARELLA,29000
"MAB Toppoki, Jengki",Jakarta Timur,-6.262223093,106.8788942,3.9,Makanan,Korea,Toppoki Basar With Keju,29000
"Mad Bagel, BSD",Tangerang,-6.303962251,106.6826093,4.7,Makanan,Roti,Jack's Wagyu Bagel,71500
"Mad Bagel, BSD",Tangerang,-6.303962251,106.6826093,4.7,Makanan,Roti,Mad 1,121000
"Mad Bagel, BSD",Tangerang,-6.303962251,106.6826093,4.7,Makanan,Roti,Mad 2,121000
"Mad Bagel, BSD",Tangerang,-6.303962251,106.6826093,4.7,Makanan,Roti,Mad 3,121000
"Mad Bagel, BSD",Tangerang,-6.303962251,106.6826093,4.7,Makanan,Roti,Mad 4,242000
"Mad Bagel, BSD",Tangerang,-6.303962251,106.6826093,4.7,Makanan,Roti,Mad 5,242000
"Mad Bagel, BSD",Tangerang,-6.303962251,106.6826093,4.7,Makanan,Roti,Festive Hamper,159500
"Mad Bagel, BSD",Tangerang,-6.303962251,106.6826093,4.7,Makanan,Roti,Pack Of 6 Bagels,154000
"Mad Bagel, BSD",Tangerang,-6.303962251,106.6826093,4.7,Makanan,Roti,Pack of 3 Cream Cheese,88000
"Mad Bagel, BSD",Tangerang,-6.303962251,106.6826093,4.7,Makanan,Roti,Pack of 6 Vegan,154000
"Mad Bagel, BSD",Tangerang,-6.303962251,106.6826093,4.7,Makanan,Roti,Vegan Plain Bagel,24750
"Mad Bagel, BSD",Tangerang,-6.303962251,106.6826093,4.7,Makanan,Roti,Plain Bagel,24750
"Mad Bagel, BSD",Tangerang,-6.303962251,106.6826093,4.7,Makanan,Roti,Everything On Bagel,24750
"Mad Bagel, BSD",Tangerang,-6.303962251,106.6826093,4.7,Makanan,Roti,Cinnamon Raisins Bagel,30250
"Mad Bagel, BSD",Tangerang,-6.303962251,106.6826093,4.7,Makanan,Roti,Cheese Bagel,30250
"Mad Bagel, BSD",Tangerang,-6.303962251,106.6826093,4.7,Makanan,Roti,Blueberry Bagel,30250
"Mad Bagel, BSD",Tangerang,-6.303962251,106.6826093,4.7,Makanan,Roti,Chocochips Bagel,30250
"Mad Bagel, BSD",Tangerang,-6.303962251,106.6826093,4.7,Makanan,Roti,Soft Pretzel,30250
